movieId,title,genres,imdbId,movieIndex
430,Calendar Girl (1993),Comedy|Drama,tt0106505,8884
431,Carlito's Way (1993),Crime|Drama,tt0106519,418
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,tt0109439,850
433,Clean Slate (1994),Comedy,tt0109443,3005
434,Cliffhanger (1993),Action|Adventure|Thriller,tt0106582,247
435,Coneheads (1993),Comedy|Sci-Fi,tt0106598,946
436,Color of Night (1994),Drama|Thriller,tt0109456,4199
437,Cops and Robbersons (1994),Comedy,tt0109480,3098
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,tt0109493,4097
439,Dangerous Game (1993),Drama,tt0106660,11204
440,Dave (1993),Comedy|Romance,tt0106673,174
441,Dazed and Confused (1993),Comedy,tt0106677,546
442,Demolition Man (1993),Action|Adventure|Sci-Fi,tt0106697,357
443,"Endless Summer 2, The (1994)",Adventure|Documentary,tt0109729,3180
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,tt0106834,3669
445,Fatal Instinct (1993),Comedy,tt0106873,2273
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,tt0106332,833
447,"Favor, The (1994)",Comedy|Romance,tt0109783,8506
448,Fearless (1993),Drama,tt0106881,1372
449,Fear of a Black Hat (1994),Comedy,tt0106880,3124
450,With Honors (1994),Comedy|Drama,tt0111732,1375
451,Flesh and Bone (1993),Drama|Mystery|Romance,tt0106926,4363
452,Widows' Peak (1994),Drama,tt0111712,1847
453,For Love or Money (1993),Comedy|Romance,tt0106941,3337
454,"Firm, The (1993)",Drama|Thriller,tt0106918,117
455,Free Willy (1993),Adventure|Children|Drama,tt0106965,1157
456,Fresh (1994),Crime|Drama|Thriller,tt0109842,2702
457,"Fugitive, The (1993)",Thriller,tt0106977,12
458,Geronimo: An American Legend (1993),Drama|Western,tt0107004,2768
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,tt0109890,4137
460,Getting Even with Dad (1994),Comedy,tt0109891,4407
461,Go Fish (1994),Drama|Romance,tt0109913,2556
462,"Good Man in Africa, A (1994)",Action|Adventure,tt0109920,7230
463,Guilty as Sin (1993),Crime|Drama|Thriller,tt0107057,6214
464,Hard Target (1993),Action|Adventure|Crime|Thriller,tt0107076,1852
465,Heaven & Earth (1993),Action|Drama|War,tt0107096,3677
466,Hot Shots! Part Deux (1993),Action|Comedy|War,tt0107144,596
467,Live Nude Girls (1995),Comedy,tt0113674,2580
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,tt0112966,673
469,"House of the Spirits, The (1993)",Drama|Romance,tt0107151,2301
470,House Party 3 (1994),Comedy,tt0110064,6167
471,"Hudsucker Proxy, The (1994)",Comedy,tt0110074,352
472,I'll Do Anything (1994),Comedy|Drama,tt0110097,4242
473,In the Army Now (1994),Comedy|War,tt0110123,4274
474,In the Line of Fire (1993),Action|Thriller,tt0107206,146
475,In the Name of the Father (1993),Drama,tt0107207,317
476,"Inkwell, The (1994)",Comedy|Drama,tt0110137,6163
477,What's Love Got to Do with It? (1993),Drama|Musical,tt0108551,839
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,tt0110197,9325
479,Judgment Night (1993),Action|Crime|Thriller,tt0107286,3696
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,tt0107290,14
481,Kalifornia (1993),Drama|Thriller,tt0107302,952
482,Killing Zoe (1994),Crime|Drama|Thriller,tt0110265,1404
483,King of the Hill (1993),Drama,tt0107322,3504
484,Lassie (1994),Adventure|Children,tt0110305,3657
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,tt0107362,760
486,Life with Mikey (1993),Comedy,tt0107413,5528
487,Lightning Jack (1994),Comedy|Western,tt0110353,5394
488,M. Butterfly (1993),Drama|Romance,tt0107468,3932
489,Made in America (1993),Comedy,tt0107478,2289
490,Malice (1993),Thriller,tt0107497,1331
491,"Man Without a Face, The (1993)",Drama,tt0107501,808
492,Manhattan Murder Mystery (1993),Comedy|Mystery,tt0107507,1360
493,Menace II Society (1993),Action|Crime|Drama,tt0107554,1056
494,Executive Decision (1996),Action|Adventure|Thriller,tt0116253,358
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,tt0074102,3186
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,tt0111689,3815
497,Much Ado About Nothing (1993),Comedy|Romance,tt0107616,186
498,Mr. Jones (1993),Drama|Romance,tt0107611,5578
499,Mr. Wonderful (1993),Comedy|Romance,tt0107613,6668
500,Mrs. Doubtfire (1993),Comedy|Drama,tt0107614,73
501,Naked (1993),Drama,tt0107653,1483
502,"Next Karate Kid, The (1994)",Action|Children|Romance,tt0110657,2269
503,"New Age, The (1994)",Drama,tt0110649,7431
504,No Escape (1994),Action|Drama|Sci-Fi,tt0110678,3513
505,North (1994),Comedy,tt0110687,4162
506,Orlando (1992),Drama|Fantasy|Romance,tt0107756,2246
507,"Perfect World, A (1993)",Crime|Drama|Thriller,tt0107808,1479
508,Philadelphia (1993),Drama,tt0107818,137
509,"Piano, The (1993)",Drama|Romance,tt0107822,175
510,Poetic Justice (1993),Drama,tt0107840,4009
511,"Program, The (1993)",Action|Drama,tt0107889,2214
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,tt0111003,3069
513,Radioland Murders (1994),Comedy|Mystery|Romance,tt0110939,4726
514,"Ref, The (1994)",Comedy,tt0110955,1011
515,"Remains of the Day, The (1993)",Drama|Romance,tt0107943,267
516,Renaissance Man (1994),Comedy|Drama,tt0110971,1562
517,Rising Sun (1993),Action|Drama|Mystery,tt0107969,1722
518,"Road to Wellville, The (1994)",Comedy,tt0111001,4055
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,tt0107978,2309
520,Robin Hood: Men in Tights (1993),Comedy,tt0107977,449
521,Romeo Is Bleeding (1993),Crime|Thriller,tt0107983,1740
522,Romper Stomper (1992),Action|Drama,tt0105275,2508
523,Ruby in Paradise (1993),Drama,tt0108000,2494
524,Rudy (1993),Drama,tt0108002,530
525,"Saint of Fort Washington, The (1993)",Drama,tt0108026,6404
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,tt0105032,6277
527,Schindler's List (1993),Drama|War,tt0108052,7
528,"Scout, The (1994)",Comedy|Drama,tt0111094,4261
529,Searching for Bobby Fischer (1993),Drama,tt0108065,285
530,Second Best (1994),Drama,tt0111102,12935
531,"Secret Garden, The (1993)",Children|Drama,tt0108071,495
532,Serial Mom (1994),Comedy|Crime|Horror,tt0111127,1042
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,tt0111143,1712
534,Shadowlands (1993),Drama|Romance,tt0108101,630
535,Short Cuts (1993),Drama,tt0108122,680
536,"Simple Twist of Fate, A (1994)",Drama,tt0111194,3115
537,Sirens (1994),Drama,tt0111201,1488
538,Six Degrees of Separation (1993),Drama,tt0108149,783
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,tt0108160,88
540,Sliver (1993),Thriller,tt0108162,1587
541,Blade Runner (1982),Action|Sci-Fi|Thriller,tt0083658,43
542,Son in Law (1993),Comedy|Drama|Romance,tt0108186,1590
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,tt0108174,447
544,Striking Distance (1993),Action|Crime,tt0108238,2328
545,Harem (1985),Drama,tt0089256,13054
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,tt0108255,2226
547,Surviving the Game (1994),Action|Adventure|Thriller,tt0111323,4006
548,Terminal Velocity (1994),Action|Mystery|Thriller,tt0111400,1910
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,tt0108328,1849
550,Threesome (1994),Comedy|Romance,tt0111418,1473
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,tt0107688,160
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,tt0108333,415
553,Tombstone (1993),Action|Drama|Western,tt0108358,222
554,Trial by Jury (1994),Crime|Drama|Thriller,tt0111488,3708
555,True Romance (1993),Crime|Thriller,tt0108399,206
556,"War Room, The (1993)",Documentary,tt0108515,2047
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,tt0110763,3132
559,"Paris, France (1993)",Comedy,tt0107779,8721
560,"Beans of Egypt, Maine, The (1994)",Drama,tt0109226,11277
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,tt0110259,4732
562,Welcome to the Dollhouse (1995),Comedy|Drama,tt0114906,589
563,Germinal (1993),Drama|Romance,tt0107002,4243
564,Chasers (1994),Comedy,tt0109403,8076
565,Cronos (1993),Drama|Horror,tt0104029,4035
566,Naked in New York (1994),Comedy|Romance,tt0110623,9338
567,Kika (1993),Comedy|Drama,tt0107315,4586
568,Bhaji on the Beach (1993),Comedy|Drama,tt0106408,3672
569,Little Big League (1994),Comedy|Drama,tt0110363,2602
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,tt0107349,4804
571,"Wedding Gift, The (1994)",Drama|Romance,tt0111709,5424
572,Foreign Student (1994),Drama,tt0109828,10217
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,tt0107225,4730
574,Spanking the Monkey (1994),Comedy|Drama,tt0111252,2590
575,"Little Rascals, The (1994)",Children|Comedy,tt0110366,1785
576,Fausto (1993),Comedy,tt0106878,16011
577,Andre (1994),Adventure|Children|Drama,tt0109120,4413
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,tt0108059,10216
580,Princess Caraboo (1994),Drama,tt0110892,4582
581,"Celluloid Closet, The (1995)",Documentary,tt0112651,1388
582,Métisse (Café au Lait) (1993),Comedy|Drama,tt0107642,5829
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,tt0109382,4660
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,tt0106678,10227
585,"Brady Bunch Movie, The (1995)",Comedy,tt0112572,978
586,Home Alone (1990),Children|Comedy,tt0099785,205
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,tt0099653,98
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,tt0103639,32
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,tt0103064,13
590,Dances with Wolves (1990),Adventure|Drama|Western,tt0099348,28
591,Tough and Deadly (1995),Action|Drama|Thriller,tt0114706,15962
592,Batman (1989),Action|Crime|Thriller,tt0096895,51
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,tt0102926,5
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,tt0029583,208
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,tt0101414,49
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,tt0032910,334
597,Pretty Woman (1990),Comedy|Romance,tt0100405,75
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,tt0110719,5503
599,"Wild Bunch, The (1969)",Adventure|Western,tt0065214,1270
600,Love and a .45 (1994),Action|Comedy|Crime,tt0110395,5454
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,tt0111752,5662
602,"Great Day in Harlem, A (1994)",Documentary,tt0109934,3722
603,"Bye Bye, Love (1995)",Comedy,tt0112606,4319
604,Criminals (1996),Documentary,tt0115978,15963
605,One Fine Day (1996),Drama|Romance,tt0117247,1315
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,tt0112625,2907
607,Century (1993),Drama,tt0106537,15974
608,Fargo (1996),Comedy|Crime|Drama|Thriller,tt0116282,22
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,tt0116552,1658
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,tt0082509,582
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,tt0116514,2832
612,"Pallbearer, The (1996)",Comedy,tt0117283,2931
613,Jane Eyre (1996),Drama|Romance,tt0116684,1160
614,Loaded (1994),Drama|Thriller,tt0110374,5834
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,tt0070506,2468
616,"Aristocats, The (1970)",Animation|Children,tt0065421,593
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,tt0113083,3204
618,Two Much (1995),Comedy|Romance,tt0118001,4911
619,Ed (1996),Comedy,tt0116165,3817
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,tt0102855,9756
621,My Favorite Season (1993),Drama,tt0107471,4078
623,"Modern Affair, A (1995)",Romance,tt0113839,8531
624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller,tt0112712,10236
625,Asfour Stah (1990),Drama,tt0090665,9753
626,"Thin Line Between Love and Hate, A (1996)",Comedy,tt0117891,3438
627,"Last Supper, The (1995)",Drama|Thriller,tt0113613,1771
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,tt0117381,305
629,Rude (1995),Drama,tt0114305,9732
630,Carried Away (1996),Drama|Romance,tt0115837,4633
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,tt0115509,2000
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,tt0114671,3495
633,Denise Calls Up (1995),Comedy,tt0112844,3892
634,Theodore Rex (1995),Comedy,tt0114658,5781
635,"Family Thing, A (1996)",Comedy|Drama,tt0116275,2071
636,Frisk (1995),Drama,tt0113122,9046
637,Sgt. Bilko (1996),Comedy,tt0117608,1193
638,Jack and Sarah (1995),Romance,tt0113448,3323
639,Girl 6 (1996),Comedy|Drama,tt0116414,2905
640,Diabolique (1996),Drama|Thriller,tt0116095,1640
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,tt0111543,8615
642,Roula (1995),Drama,tt0117517,16211
643,Peanuts - Die Bank zahlt alles (1996),Comedy,tt0117312,13204
645,Nelly & Monsieur Arnaud (1995),Drama,tt0113947,3927
647,Courage Under Fire (1996),Action|Crime|Drama|War,tt0115956,516
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,tt0117060,71
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,tt0109028,5515
650,Moll Flanders (1996),Drama,tt0117071,1953
651,"Superweib, Das (1996)",Comedy,tt0117788,9730
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,tt0112257,8532
653,Dragonheart (1996),Action|Adventure|Fantasy,tt0116136,373
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,tt0118026,11948
655,My Mother's Courage (Mutters Courage) (1995),Comedy,tt0117117,13218
656,Eddie (1996),Comedy,tt0116168,2668
657,Yankee Zulu (1994),Comedy|Drama,tt0111787,10113
658,Billy's Holiday (1995),Drama|Musical,tt0112509,7469
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,tt0054189,3918
660,August (1996),Drama,tt0115591,6288
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,tt0116683,470
662,Fear (1996),Thriller,tt0116287,1458
663,Kids in the Hall: Brain Candy (1996),Comedy,tt0116768,1316
664,Faithful (1996),Comedy,tt0116269,4577
665,Underground (1995),Comedy|Drama|War,tt0114787,1991
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,tt0113720,5212
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,tt0112536,3162
668,Song of the Little Road (Pather Panchali) (1955),Drama,tt0048473,2389
670,"World of Apu, The (Apur Sansar) (1959)",Drama,tt0052572,2272
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,tt0117128,575
672,Tarantella (1995),Drama,tt0114616,11325
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,tt0117705,875
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,tt0062711,1942
675,Hostile Intentions (1994),Action|Drama|Thriller,tt0110061,16260
676,They Bite (1996),Comedy|Horror|Sci-Fi,tt0140614,11324
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,tt0108181,1208
679,"Run of the Country, The (1995)",Drama,tt0114307,6465
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,tt0058898,2408
681,Coup de torchon (Clean Slate) (1981),Crime,tt0082206,4010
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,tt0111430,8602
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,tt0107727,10231
684,Windows (1980),Drama,tt0081759,16274
685,It's My Party (1996),Drama,tt0113443,2998
687,Country Life (1994),Drama|Romance,tt0109491,8643
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,tt0114048,2098
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,tt0111613,6283
691,Mrs. Winterbourne (1996),Comedy|Romance,tt0117104,2785
692,Solo (1996),Action|Sci-Fi|Thriller,tt0117688,3886
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,tt0109751,9330
694,"Substitute, The (1996)",Action|Crime|Drama,tt0117774,1677
695,True Crime (1996),Mystery|Thriller,tt0114736,3250
696,Butterfly Kiss (1995),Drama|Thriller,tt0112604,6597
697,Feeling Minnesota (1996),Drama|Romance,tt0116289,3451
698,Delta of Venus (1995),Drama,tt0109593,7195
700,Angus (1995),Comedy,tt0112368,2464
701,Daens (1992),Drama,tt0104046,6490
702,Faces (1968),Drama,tt0062952,4043
703,Boys (1996),Drama,tt0115742,4869
704,"Quest, The (1996)",Action|Adventure,tt0117420,2366
705,Cosi (1996),Comedy,tt0115951,3772
706,Sunset Park (1996),Drama,tt0117784,4744
707,Mulholland Falls (1996),Crime|Drama|Thriller,tt0117107,1351
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,tt0117979,277
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,tt0095776,1556
710,Celtic Pride (1996),Comedy,tt0115851,3085
711,Flipper (1996),Adventure|Children,tt0116322,2232
712,Captives (1994),Crime|Drama|Romance|Thriller,tt0109374,4953
713,Of Love and Shadows (1994),Drama,tt0110712,5095
714,Dead Man (1995),Drama|Mystery|Western,tt0112817,1116
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,tt0113362,3092
716,Switchblade Sisters (1975),Crime,tt0073778,4692
717,Mouth to Mouth (Boca a boca) (1995),Comedy,tt0112546,7553
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,tt0108500,2592
719,Multiplicity (1996),Comedy,tt0117108,927
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,tt0118114,321
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,tt0114103,10234
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,tt0113270,3767
723,Two Friends (1986),Drama,tt0092123,9840
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,tt0115963,774
725,"Great White Hype, The (1996)",Comedy,tt0116448,2899
726,Last Dance (1996),Drama,tt0116827,3584
727,War Stories (1995),Documentary,tt0114894,9829
728,Cold Comfort Farm (1995),Comedy,tt0112701,924
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,tt0113429,6447
730,Low Life (1994),Drama,tt0125877,7567
731,Heaven's Prisoners (1996),Crime|Thriller,tt0116508,3514
732,Original Gangstas (1996),Crime,tt0117260,5241
733,"Rock, The (1996)",Action|Adventure|Thriller,tt0117500,59
734,Getting Away With Murder (1996),Comedy,tt0116405,10319
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,tt0109592,2385
736,Twister (1996),Action|Adventure|Romance|Thriller,tt0117998,120
737,Barb Wire (1996),Action|Sci-Fi,tt0115624,2133
738,"Garçu, Le (1995)",Drama,tt0113145,9836
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,tt0113568,492
742,Thinner (1996),Horror|Thriller,tt0117894,2502
743,Spy Hard (1996),Comedy,tt0117723,1233
744,Brothers in Trouble (1995),Drama,tt0112586,8538
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,tt0112691,202
746,Force of Evil (1948),Film-Noir,tt0040366,4365
747,"Stupids, The (1996)",Comedy,tt0117768,3182
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,tt0115571,1031
749,"Man from Down Under, The (1943)",Drama,tt0031612,9837
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,tt0057012,72
751,Careful (1992),Comedy|Horror,tt0103926,6207
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,tt0105737,8678
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,tt0113849,3580
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,tt0113188,4539
755,Kim (1950),Children|Drama,tt0042644,6085
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,tt0109381,6561
757,Ashes of Time (Dung che sai duk) (1994),Drama,tt0109688,5442
758,"Jar, The (Khomreh) (1992)",Drama,tt0104606,10794
759,Maya Lin: A Strong Clear Vision (1994),Documentary,tt0110480,3382
760,Stalingrad (1993),Drama|War,tt0108211,2505
761,"Phantom, The (1996)",Action|Adventure,tt0117331,1752
762,Striptease (1996),Comedy|Crime,tt0117765,1211
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,tt0116833,8262
764,Heavy (1995),Drama|Romance,tt0113280,3823
765,Jack (1996),Comedy|Drama,tt0116669,1107
766,I Shot Andy Warhol (1996),Drama,tt0116594,1765
767,"Grass Harp, The (1995)",Comedy|Drama,tt0113211,4069
768,Someone Else's America (1995),Drama,tt0114494,9189
